order_id,line_item_id,customer_id,order_date,ship_date,ship_mode,delivery_address,delivery_lat,delivery_lon,product_id,quantity,sales,discount,profit
cb7478bf-6ef9-4d15-b2c4-f53a819c4ff6,cb7478bf-6ef9-4d15-b2c4-f53a819c4ff6-1,555,2024-04-19,2024-04-24,Standard Class,"8311 EMPRESS BLVD, Austin TX 78745",30.1907136639066,-97.8176476680215,494,9,901.51,0.44,134.86
cb7478bf-6ef9-4d15-b2c4-f53a819c4ff6,cb7478bf-6ef9-4d15-b2c4-f53a819c4ff6-2,555,2024-04-19,2024-04-24,Standard Class,"8311 EMPRESS BLVD, Austin TX 78745",30.1907136639066,-97.8176476680215,316,8,22.57,0.23,7.0
cb7478bf-6ef9-4d15-b2c4-f53a819c4ff6,cb7478bf-6ef9-4d15-b2c4-f53a819c4ff6-3,555,2024-04-19,2024-04-24,Standard Class,"8311 EMPRESS BLVD, Austin TX 78745",30.1907136639066,-97.8176476680215,467,2,683.05,0.12,161.08
e60d9097-b4e5-46d3-8f22-3f48cb0ee55f,e60d9097-b4e5-46d3-8f22-3f48cb0ee55f-1,587,2024-05-09,2024-05-11,Second Class,"604 PARK BLVD, Austin TX 78751",30.3034515118183,-97.7250618869822,173,8,932.33,0.45,149.2
e60d9097-b4e5-46d3-8f22-3f48cb0ee55f,e60d9097-b4e5-46d3-8f22-3f48cb0ee55f-2,587,2024-05-09,2024-05-11,Second Class,"604 PARK BLVD, Austin TX 78751",30.3034515118183,-97.7250618869822,295,8,1028.05,0.01,434.82
b97eaafd-9f02-49c5-88f3-a9d23b5b7c95,b97eaafd-9f02-49c5-88f3-a9d23b5b7c95-1,119,2024-04-26,2024-05-01,Second Class,"804 HOLLYBLUFF ST, Austin TX 78753",30.3690591857028,-97.679100123561,305,7,633.66,0.41,157.03
b97eaafd-9f02-49c5-88f3-a9d23b5b7c95,b97eaafd-9f02-49c5-88f3-a9d23b5b7c95-2,119,2024-04-26,2024-05-01,Second Class,"804 HOLLYBLUFF ST, Austin TX 78753",30.3690591857028,-97.679100123561,434,4,601.67,0.4,130.2
3dd4dbc1-c4fa-45d2-8c1e-d0fb1171552b,3dd4dbc1-c4fa-45d2-8c1e-d0fb1171552b-1,327,2023-12-12,2023-12-16,Standard Class,"7200 POULAIN DR, Austin TX 78738",30.3014156171576,-98.0176918367588,223,6,718.07,0.27,110.0
3dd4dbc1-c4fa-45d2-8c1e-d0fb1171552b,3dd4dbc1-c4fa-45d2-8c1e-d0fb1171552b-2,327,2023-12-12,2023-12-16,Standard Class,"7200 POULAIN DR, Austin TX 78738",30.3014156171576,-98.0176918367588,458,2,241.32,0.3,43.89
3dd4dbc1-c4fa-45d2-8c1e-d0fb1171552b,3dd4dbc1-c4fa-45d2-8c1e-d0fb1171552b-3,327,2023-12-12,2023-12-16,Standard Class,"7200 POULAIN DR, Austin TX 78738",30.3014156171576,-98.0176918367588,13,2,71.83,0.47,15.14
3dd4dbc1-c4fa-45d2-8c1e-d0fb1171552b,3dd4dbc1-c4fa-45d2-8c1e-d0fb1171552b-4,327,2023-12-12,2023-12-16,Standard Class,"7200 POULAIN DR, Austin TX 78738",30.3014156171576,-98.0176918367588,335,7,292.36,0.47,51.85
a5e6e163-7784-4d4b-82b5-7bbbae9fad5d,a5e6e163-7784-4d4b-82b5-7bbbae9fad5d-1,325,2023-09-04,2023-09-09,Standard Class,"3204 PEARLMAN DR, Pflugerville TX 78660",30.3928244759568,-97.6195786080314,118,5,161.28,0.18,37.3
a1852118-5012-4475-9143-fe6ec3bb68f3,a1852118-5012-4475-9143-fe6ec3bb68f3-1,985,2024-01-13,2024-01-16,Second Class,"8302 HIGH OAK DR, Austin TX 78759",30.3767340840942,-97.7567278465988,421,8,556.82,0.06,185.21
a1852118-5012-4475-9143-fe6ec3bb68f3,a1852118-5012-4475-9143-fe6ec3bb68f3-2,985,2024-01-13,2024-01-16,Second Class,"8302 HIGH OAK DR, Austin TX 78759",30.3767340840942,-97.7567278465988,332,9,717.45,0.3,128.69
a1852118-5012-4475-9143-fe6ec3bb68f3,a1852118-5012-4475-9143-fe6ec3bb68f3-3,985,2024-01-13,2024-01-16,Second Class,"8302 HIGH OAK DR, Austin TX 78759",30.3767340840942,-97.7567278465988,195,1,534.77,0.11,81.12
a1852118-5012-4475-9143-fe6ec3bb68f3,a1852118-5012-4475-9143-fe6ec3bb68f3-4,985,2024-01-13,2024-01-16,Second Class,"8302 HIGH OAK DR, Austin TX 78759",30.3767340840942,-97.7567278465988,58,8,443.49,0.3,104.73
a1852118-5012-4475-9143-fe6ec3bb68f3,a1852118-5012-4475-9143-fe6ec3bb68f3-5,985,2024-01-13,2024-01-16,Second Class,"8302 HIGH OAK DR, Austin TX 78759",30.3767340840942,-97.7567278465988,375,10,113.81,0.24,33.53
adda09cb-7671-40d0-ad09-cb26045c2b7b,adda09cb-7671-40d0-ad09-cb26045c2b7b-1,659,2024-07-16,2024-07-22,Standard Class,"9825 CIRCLE DR, Austin TX 78736",30.244996909013,-97.9258894809703,92,9,901.86,0.44,172.85
adda09cb-7671-40d0-ad09-cb26045c2b7b,adda09cb-7671-40d0-ad09-cb26045c2b7b-2,659,2024-07-16,2024-07-22,Standard Class,"9825 CIRCLE DR, Austin TX 78736",30.244996909013,-97.9258894809703,329,2,818.06,0.43,69.89
adda09cb-7671-40d0-ad09-cb26045c2b7b,adda09cb-7671-40d0-ad09-cb26045c2b7b-3,659,2024-07-16,2024-07-22,Standard Class,"9825 CIRCLE DR, Austin TX 78736",30.244996909013,-97.9258894809703,63,3,901.96,0.17,318.6
26e253f9-9ce8-4d83-bf34-9c42708feb9a,26e253f9-9ce8-4d83-bf34-9c42708feb9a-1,56,2024-04-12,2024-04-18,Standard Class,"8536 ALOPHIA DR, Austin TX 78739",30.1864884906598,-97.924504241073,26,6,19.96,0.33,2.04
26e253f9-9ce8-4d83-bf34-9c42708feb9a,26e253f9-9ce8-4d83-bf34-9c42708feb9a-2,56,2024-04-12,2024-04-18,Standard Class,"8536 ALOPHIA DR, Austin TX 78739",30.1864884906598,-97.924504241073,76,10,1143.16,0.37,147.69
26e253f9-9ce8-4d83-bf34-9c42708feb9a,26e253f9-9ce8-4d83-bf34-9c42708feb9a-3,56,2024-04-12,2024-04-18,Standard Class,"8536 ALOPHIA DR, Austin TX 78739",30.1864884906598,-97.924504241073,470,5,1141.94,0.04,123.07
569c592b-1eb6-4aa4-94b1-9d2d54f1b3ff,569c592b-1eb6-4aa4-94b1-9d2d54f1b3ff-1,317,2024-06-26,2024-07-01,Standard Class,"1009 CHERICO ST, Austin TX 78702",30.2633501079342,-97.701331184648,197,4,288.27,0.38,43.57
569c592b-1eb6-4aa4-94b1-9d2d54f1b3ff,569c592b-1eb6-4aa4-94b1-9d2d54f1b3ff-2,317,2024-06-26,2024-07-01,Standard Class,"1009 CHERICO ST, Austin TX 78702",30.2633501079342,-97.701331184648,332,9,1141.9,0.1,340.41
569c592b-1eb6-4aa4-94b1-9d2d54f1b3ff,569c592b-1eb6-4aa4-94b1-9d2d54f1b3ff-3,317,2024-06-26,2024-07-01,Standard Class,"1009 CHERICO ST, Austin TX 78702",30.2633501079342,-97.701331184648,39,6,327.0,0.47,66.61
569c592b-1eb6-4aa4-94b1-9d2d54f1b3ff,569c592b-1eb6-4aa4-94b1-9d2d54f1b3ff-4,317,2024-06-26,2024-07-01,Standard Class,"1009 CHERICO ST, Austin TX 78702",30.2633501079342,-97.701331184648,416,6,117.87,0.49,23.51
569c592b-1eb6-4aa4-94b1-9d2d54f1b3ff,569c592b-1eb6-4aa4-94b1-9d2d54f1b3ff-5,317,2024-06-26,2024-07-01,Standard Class,"1009 CHERICO ST, Austin TX 78702",30.2633501079342,-97.701331184648,456,8,840.2,0.47,50.92
2a10142d-a6de-46e0-a376-819c99075a92,2a10142d-a6de-46e0-a376-819c99075a92-1,443,2024-06-07,2024-06-11,Standard Class,"209 LAKEFRONT DR, Leander TX 78645",30.3889251741117,-98.0008015987008,237,2,875.89,0.31,273.51
2a10142d-a6de-46e0-a376-819c99075a92,2a10142d-a6de-46e0-a376-819c99075a92-2,443,2024-06-07,2024-06-11,Standard Class,"209 LAKEFRONT DR, Leander TX 78645",30.3889251741117,-98.0008015987008,380,5,79.33,0.08,26.76
2a10142d-a6de-46e0-a376-819c99075a92,2a10142d-a6de-46e0-a376-819c99075a92-3,443,2024-06-07,2024-06-11,Standard Class,"209 LAKEFRONT DR, Leander TX 78645",30.3889251741117,-98.0008015987008,242,6,741.5,0.05,274.99
2a10142d-a6de-46e0-a376-819c99075a92,2a10142d-a6de-46e0-a376-819c99075a92-4,443,2024-06-07,2024-06-11,Standard Class,"209 LAKEFRONT DR, Leander TX 78645",30.3889251741117,-98.0008015987008,136,5,15.37,0.2,4.46
2a10142d-a6de-46e0-a376-819c99075a92,2a10142d-a6de-46e0-a376-819c99075a92-5,443,2024-06-07,2024-06-11,Standard Class,"209 LAKEFRONT DR, Leander TX 78645",30.3889251741117,-98.0008015987008,478,2,760.47,0.3,133.33
0854790b-bcee-45cd-aaff-0897d51080a1,0854790b-bcee-45cd-aaff-0897d51080a1-1,610,2023-12-11,2023-12-17,Standard Class,"3203 LAGUNA DR, Austin TX 78741",30.2195609146598,-97.7357821812585,462,7,218.36,0.27,70.65
0854790b-bcee-45cd-aaff-0897d51080a1,0854790b-bcee-45cd-aaff-0897d51080a1-2,610,2023-12-11,2023-12-17,Standard Class,"3203 LAGUNA DR, Austin TX 78741",30.2195609146598,-97.7357821812585,274,7,839.05,0.19,286.59
0854790b-bcee-45cd-aaff-0897d51080a1,0854790b-bcee-45cd-aaff-0897d51080a1-3,610,2023-12-11,2023-12-17,Standard Class,"3203 LAGUNA DR, Austin TX 78741",30.2195609146598,-97.7357821812585,367,6,124.57,0.03,22.11
0854790b-bcee-45cd-aaff-0897d51080a1,0854790b-bcee-45cd-aaff-0897d51080a1-4,610,2023-12-11,2023-12-17,Standard Class,"3203 LAGUNA DR, Austin TX 78741",30.2195609146598,-97.7357821812585,311,8,525.03,0.41,130.21
ad9b2fcd-d1b9-4ba1-bf28-3c1051158186,ad9b2fcd-d1b9-4ba1-bf28-3c1051158186-1,277,2024-04-09,2024-04-14,Standard Class,"21804 SURREY LN, Leander TX 78645",30.479448938821,-97.9926048490256,296,5,1079.56,0.44,67.18
45bfbd9a-eb23-4bb6-8ccc-1016916adcc4,45bfbd9a-eb23-4bb6-8ccc-1016916adcc4-1,403,2024-07-21,2024-07-25,Second Class,"1111 E RIVERSIDE DR, Austin TX 78704",30.2476896989352,-97.7361290639089,16,10,1044.16,0.02,481.55
45bfbd9a-eb23-4bb6-8ccc-1016916adcc4,45bfbd9a-eb23-4bb6-8ccc-1016916adcc4-2,403,2024-07-21,2024-07-25,Second Class,"1111 E RIVERSIDE DR, Austin TX 78704",30.2476896989352,-97.7361290639089,292,3,953.85,0.18,161.16
45bfbd9a-eb23-4bb6-8ccc-1016916adcc4,45bfbd9a-eb23-4bb6-8ccc-1016916adcc4-3,403,2024-07-21,2024-07-25,Second Class,"1111 E RIVERSIDE DR, Austin TX 78704",30.2476896989352,-97.7361290639089,86,3,831.29,0.26,122.53
45bfbd9a-eb23-4bb6-8ccc-1016916adcc4,45bfbd9a-eb23-4bb6-8ccc-1016916adcc4-4,403,2024-07-21,2024-07-25,Second Class,"1111 E RIVERSIDE DR, Austin TX 78704",30.2476896989352,-97.7361290639089,463,9,883.14,0.04,230.47
45bfbd9a-eb23-4bb6-8ccc-1016916adcc4,45bfbd9a-eb23-4bb6-8ccc-1016916adcc4-5,403,2024-07-21,2024-07-25,Second Class,"1111 E RIVERSIDE DR, Austin TX 78704",30.2476896989352,-97.7361290639089,140,1,281.45,0.24,93.58
4e0cf927-e6d9-416e-9c6a-ed1f83f7405e,4e0cf927-e6d9-416e-9c6a-ed1f83f7405e-1,174,2023-11-03,2023-11-08,Standard Class,"16440 MARCELLO DR, Pflugerville TX 78660",30.441854957672,-97.5584734515891,275,10,1380.83,0.42,127.93
4e0cf927-e6d9-416e-9c6a-ed1f83f7405e,4e0cf927-e6d9-416e-9c6a-ed1f83f7405e-2,174,2023-11-03,2023-11-08,Standard Class,"16440 MARCELLO DR, Pflugerville TX 78660",30.441854957672,-97.5584734515891,333,1,835.19,0.36,238.43
55616dfc-76cb-4584-b5ab-6e1db7855416,55616dfc-76cb-4584-b5ab-6e1db7855416-1,962,2024-05-04,2024-05-06,Same Day,"7004 WHEELER BRANCH TRL, Austin TX 78749",30.2237753167273,-97.8547654680631,142,9,79.82,0.12,30.84
55616dfc-76cb-4584-b5ab-6e1db7855416,55616dfc-76cb-4584-b5ab-6e1db7855416-2,962,2024-05-04,2024-05-06,Same Day,"7004 WHEELER BRANCH TRL, Austin TX 78749",30.2237753167273,-97.8547654680631,183,8,358.8,0.0,94.68
0259f806-e9c9-447a-bdec-14e09e6ad1e7,0259f806-e9c9-447a-bdec-14e09e6ad1e7-1,346,2023-12-19,2023-12-23,Standard Class,"2206 GREENWOOD AVE, Austin TX 78723",30.2869637902099,-97.7000787983947,352,2,781.48,0.21,131.18
0259f806-e9c9-447a-bdec-14e09e6ad1e7,0259f806-e9c9-447a-bdec-14e09e6ad1e7-2,346,2023-12-19,2023-12-23,Standard Class,"2206 GREENWOOD AVE, Austin TX 78723",30.2869637902099,-97.7000787983947,96,6,180.76,0.33,29.85
0259f806-e9c9-447a-bdec-14e09e6ad1e7,0259f806-e9c9-447a-bdec-14e09e6ad1e7-3,346,2023-12-19,2023-12-23,Standard Class,"2206 GREENWOOD AVE, Austin TX 78723",30.2869637902099,-97.7000787983947,440,5,247.57,0.35,63.34
42f3a456-c240-49bb-ad29-3ca632871fad,42f3a456-c240-49bb-ad29-3ca632871fad-1,546,2023-09-30,2023-10-06,Standard Class,"5401 SPANISH OAKS CLUB BLVD, Austin TX 78738",30.2868350061097,-97.9417739382868,105,9,356.5,0.25,72.1
b4f284d0-86a2-4e20-9eb4-9a4fb8607845,b4f284d0-86a2-4e20-9eb4-9a4fb8607845-1,456,2023-12-21,2023-12-22,First Class,"8717 CORRAN FERRY DR, Austin TX 78749",30.20213205824,-97.8522787238459,291,2,522.63,0.21,73.86
b4f284d0-86a2-4e20-9eb4-9a4fb8607845,b4f284d0-86a2-4e20-9eb4-9a4fb8607845-2,456,2023-12-21,2023-12-22,First Class,"8717 CORRAN FERRY DR, Austin TX 78749",30.20213205824,-97.8522787238459,398,4,364.2,0.18,44.9
b4f284d0-86a2-4e20-9eb4-9a4fb8607845,b4f284d0-86a2-4e20-9eb4-9a4fb8607845-3,456,2023-12-21,2023-12-22,First Class,"8717 CORRAN FERRY DR, Austin TX 78749",30.20213205824,-97.8522787238459,324,9,701.37,0.01,165.04
ef8690f7-5bd5-450f-97da-4d22cccb8886,ef8690f7-5bd5-450f-97da-4d22cccb8886-1,850,2024-01-14,2024-01-20,First Class,"7909 BANNOCK LN, Austin TX 78747",30.1596031493472,-97.7419299959415,346,2,704.81,0.43,133.63
ef8690f7-5bd5-450f-97da-4d22cccb8886,ef8690f7-5bd5-450f-97da-4d22cccb8886-2,850,2024-01-14,2024-01-20,First Class,"7909 BANNOCK LN, Austin TX 78747",30.1596031493472,-97.7419299959415,243,5,792.42,0.25,160.8
ea2ed759-f609-47d8-ab48-2054f0de4441,ea2ed759-f609-47d8-ab48-2054f0de4441-1,678,2024-06-18,2024-06-21,Same Day,"5209 MAULDING PASS, Austin TX 78749",30.2278273572664,-97.8494167021305,319,2,721.27,0.22,259.82
ea2ed759-f609-47d8-ab48-2054f0de4441,ea2ed759-f609-47d8-ab48-2054f0de4441-2,678,2024-06-18,2024-06-21,Same Day,"5209 MAULDING PASS, Austin TX 78749",30.2278273572664,-97.8494167021305,466,10,240.48,0.34,56.66
ea2ed759-f609-47d8-ab48-2054f0de4441,ea2ed759-f609-47d8-ab48-2054f0de4441-3,678,2024-06-18,2024-06-21,Same Day,"5209 MAULDING PASS, Austin TX 78749",30.2278273572664,-97.8494167021305,310,9,395.08,0.39,103.35
691360a2-95c3-4a09-9002-9a0bcf6c1701,691360a2-95c3-4a09-9002-9a0bcf6c1701-1,386,2024-03-05,2024-03-06,Same Day,"4505 VIESTE VW, LEANDER TX 78641",30.5312126321873,-97.9119881597464,117,4,775.58,0.32,138.69
ad7dda8e-4cb4-47be-86f7-233c435a419d,ad7dda8e-4cb4-47be-86f7-233c435a419d-1,330,2024-05-20,2024-05-22,First Class,"3704 PEVETOE ST, Austin TX 78725",30.2343428622691,-97.5868773705926,428,8,33.82,0.36,7.99
ad7dda8e-4cb4-47be-86f7-233c435a419d,ad7dda8e-4cb4-47be-86f7-233c435a419d-2,330,2024-05-20,2024-05-22,First Class,"3704 PEVETOE ST, Austin TX 78725",30.2343428622691,-97.5868773705926,347,1,788.73,0.18,176.36
ad7dda8e-4cb4-47be-86f7-233c435a419d,ad7dda8e-4cb4-47be-86f7-233c435a419d-3,330,2024-05-20,2024-05-22,First Class,"3704 PEVETOE ST, Austin TX 78725",30.2343428622691,-97.5868773705926,288,8,264.44,0.29,67.74
ad7dda8e-4cb4-47be-86f7-233c435a419d,ad7dda8e-4cb4-47be-86f7-233c435a419d-4,330,2024-05-20,2024-05-22,First Class,"3704 PEVETOE ST, Austin TX 78725",30.2343428622691,-97.5868773705926,312,4,756.47,0.29,141.63
ad7dda8e-4cb4-47be-86f7-233c435a419d,ad7dda8e-4cb4-47be-86f7-233c435a419d-5,330,2024-05-20,2024-05-22,First Class,"3704 PEVETOE ST, Austin TX 78725",30.2343428622691,-97.5868773705926,351,2,194.05,0.4,42.11
cfd4bdbb-bec3-4a79-8dde-7300bd21722f,cfd4bdbb-bec3-4a79-8dde-7300bd21722f-1,519,2024-08-09,2024-08-15,Second Class,"6420 GARDEN ROSE PATH, Austin TX 78754",30.3469022557162,-97.6201059756971,275,8,210.92,0.3,32.19
cfd4bdbb-bec3-4a79-8dde-7300bd21722f,cfd4bdbb-bec3-4a79-8dde-7300bd21722f-2,519,2024-08-09,2024-08-15,Second Class,"6420 GARDEN ROSE PATH, Austin TX 78754",30.3469022557162,-97.6201059756971,300,2,519.3,0.43,34.11
cfd4bdbb-bec3-4a79-8dde-7300bd21722f,cfd4bdbb-bec3-4a79-8dde-7300bd21722f-3,519,2024-08-09,2024-08-15,Second Class,"6420 GARDEN ROSE PATH, Austin TX 78754",30.3469022557162,-97.6201059756971,344,9,766.77,0.3,118.72
cfd4bdbb-bec3-4a79-8dde-7300bd21722f,cfd4bdbb-bec3-4a79-8dde-7300bd21722f-4,519,2024-08-09,2024-08-15,Second Class,"6420 GARDEN ROSE PATH, Austin TX 78754",30.3469022557162,-97.6201059756971,113,3,746.39,0.18,69.07
7854f72b-ad30-4a46-a67e-029f2fd14f31,7854f72b-ad30-4a46-a67e-029f2fd14f31-1,767,2023-11-12,2023-11-19,Standard Class,"19704 WEARYALL HILL LN, Pflugerville TX 78660",30.4637645477633,-97.5715338733503,241,7,1307.42,0.14,127.73
7854f72b-ad30-4a46-a67e-029f2fd14f31,7854f72b-ad30-4a46-a67e-029f2fd14f31-2,767,2023-11-12,2023-11-19,Standard Class,"19704 WEARYALL HILL LN, Pflugerville TX 78660",30.4637645477633,-97.5715338733503,398,9,908.77,0.06,311.04
7854f72b-ad30-4a46-a67e-029f2fd14f31,7854f72b-ad30-4a46-a67e-029f2fd14f31-3,767,2023-11-12,2023-11-19,Standard Class,"19704 WEARYALL HILL LN, Pflugerville TX 78660",30.4637645477633,-97.5715338733503,290,8,753.96,0.45,49.54
7854f72b-ad30-4a46-a67e-029f2fd14f31,7854f72b-ad30-4a46-a67e-029f2fd14f31-4,767,2023-11-12,2023-11-19,Standard Class,"19704 WEARYALL HILL LN, Pflugerville TX 78660",30.4637645477633,-97.5715338733503,61,3,1008.04,0.03,358.26
83aeca2c-aa6d-4cb9-b69d-9ba7cd958cf5,83aeca2c-aa6d-4cb9-b69d-9ba7cd958cf5-1,800,2023-11-06,2023-11-12,Standard Class,"6109 TURTLE POINT DR, Austin TX 78746",30.2750692942671,-97.8419287187229,178,4,516.38,0.14,174.81
83aeca2c-aa6d-4cb9-b69d-9ba7cd958cf5,83aeca2c-aa6d-4cb9-b69d-9ba7cd958cf5-2,800,2023-11-06,2023-11-12,Standard Class,"6109 TURTLE POINT DR, Austin TX 78746",30.2750692942671,-97.8419287187229,200,8,762.16,0.18,146.85
297fb343-1a77-485e-b19b-5e5ead27aa85,297fb343-1a77-485e-b19b-5e5ead27aa85-1,428,2023-12-24,2023-12-27,Second Class,"18681 FM 1431 RD, Leander TX 78645",30.4910452629541,-97.9234781332532,466,7,867.2,0.05,298.9
297fb343-1a77-485e-b19b-5e5ead27aa85,297fb343-1a77-485e-b19b-5e5ead27aa85-2,428,2023-12-24,2023-12-27,Second Class,"18681 FM 1431 RD, Leander TX 78645",30.4910452629541,-97.9234781332532,455,10,331.77,0.22,36.25
297fb343-1a77-485e-b19b-5e5ead27aa85,297fb343-1a77-485e-b19b-5e5ead27aa85-3,428,2023-12-24,2023-12-27,Second Class,"18681 FM 1431 RD, Leander TX 78645",30.4910452629541,-97.9234781332532,39,1,788.05,0.27,128.05
297fb343-1a77-485e-b19b-5e5ead27aa85,297fb343-1a77-485e-b19b-5e5ead27aa85-4,428,2023-12-24,2023-12-27,Second Class,"18681 FM 1431 RD, Leander TX 78645",30.4910452629541,-97.9234781332532,403,2,607.65,0.23,157.44
297fb343-1a77-485e-b19b-5e5ead27aa85,297fb343-1a77-485e-b19b-5e5ead27aa85-5,428,2023-12-24,2023-12-27,Second Class,"18681 FM 1431 RD, Leander TX 78645",30.4910452629541,-97.9234781332532,216,2,175.24,0.49,22.03
1569e664-6a57-4102-840b-9bf849d59339,1569e664-6a57-4102-840b-9bf849d59339-1,1,2024-06-26,2024-06-30,Same Day,"5105 WATERBROOK DR, Austin TX 78723",30.3019101748927,-97.6898323160234,6,8,423.06,0.2,119.58
ed03bf59-013a-433c-80ce-7f5cc786d739,ed03bf59-013a-433c-80ce-7f5cc786d739-1,289,2024-02-24,2024-03-01,Same Day,"10010 ROCKING HORSE RD, Austin TX 78748",30.1804902732805,-97.8466108448832,447,3,874.26,0.15,286.91
ed03bf59-013a-433c-80ce-7f5cc786d739,ed03bf59-013a-433c-80ce-7f5cc786d739-2,289,2024-02-24,2024-03-01,Same Day,"10010 ROCKING HORSE RD, Austin TX 78748",30.1804902732805,-97.8466108448832,345,2,748.84,0.25,216.58
f431367d-aa34-4968-8c58-983382419ebc,f431367d-aa34-4968-8c58-983382419ebc-1,359,2024-03-08,2024-03-10,Standard Class,"1110 E RUNDBERG LN, Austin TX 78753",30.354664114181,-97.6817828361558,436,2,877.08,0.1,204.28
f431367d-aa34-4968-8c58-983382419ebc,f431367d-aa34-4968-8c58-983382419ebc-2,359,2024-03-08,2024-03-10,Standard Class,"1110 E RUNDBERG LN, Austin TX 78753",30.354664114181,-97.6817828361558,218,1,135.64,0.41,28.94
f431367d-aa34-4968-8c58-983382419ebc,f431367d-aa34-4968-8c58-983382419ebc-3,359,2024-03-08,2024-03-10,Standard Class,"1110 E RUNDBERG LN, Austin TX 78753",30.354664114181,-97.6817828361558,123,3,294.79,0.23,93.18
f431367d-aa34-4968-8c58-983382419ebc,f431367d-aa34-4968-8c58-983382419ebc-4,359,2024-03-08,2024-03-10,Standard Class,"1110 E RUNDBERG LN, Austin TX 78753",30.354664114181,-97.6817828361558,220,6,856.75,0.21,317.2
f431367d-aa34-4968-8c58-983382419ebc,f431367d-aa34-4968-8c58-983382419ebc-5,359,2024-03-08,2024-03-10,Standard Class,"1110 E RUNDBERG LN, Austin TX 78753",30.354664114181,-97.6817828361558,22,8,1093.29,0.2,299.28
44bc0287-f36b-42ad-9813-25676d62b163,44bc0287-f36b-42ad-9813-25676d62b163-1,299,2024-01-21,2024-01-28,Same Day,"3209 BETONY ST, Austin TX 78728",30.4635228403172,-97.6790075467811,429,4,321.16,0.32,34.49
61eea25c-744e-4ac8-a16d-aa090012e317,61eea25c-744e-4ac8-a16d-aa090012e317-1,134,2024-08-12,2024-08-14,Same Day,"17612 FM 969 RD, Manor TX 78653",30.2544070010122,-97.5387098478902,415,10,610.8,0.07,274.48
61eea25c-744e-4ac8-a16d-aa090012e317,61eea25c-744e-4ac8-a16d-aa090012e317-2,134,2024-08-12,2024-08-14,Same Day,"17612 FM 969 RD, Manor TX 78653",30.2544070010122,-97.5387098478902,178,6,424.7,0.31,35.71
53a6917a-9957-42ed-a1f9-21e83d0e9efe,53a6917a-9957-42ed-a1f9-21e83d0e9efe-1,648,2024-07-25,2024-07-26,Standard Class,"6609 JANES RANCH RD, Austin TX 78744",30.1708597086397,-97.7291484193293,457,7,593.09,0.4,157.38
5445250a-b05d-46f5-9f50-5bf595a101fe,5445250a-b05d-46f5-9f50-5bf595a101fe-1,933,2023-09-11,2023-09-14,Same Day,"12517 ENCHANTED FOREST DR, Austin TX 78727",30.4278035823153,-97.7281425020439,200,7,187.1,0.27,29.32
9a771183-18c1-4965-8a2d-73682fb54182,9a771183-18c1-4965-8a2d-73682fb54182-1,614,2023-09-10,2023-09-11,Same Day,"13800 INAUGURAL ST, Manor TX 78653",30.358927025683,-97.515925666235,226,10,1079.54,0.4,161.57
9a771183-18c1-4965-8a2d-73682fb54182,9a771183-18c1-4965-8a2d-73682fb54182-2,614,2023-09-10,2023-09-11,Same Day,"13800 INAUGURAL ST, Manor TX 78653",30.358927025683,-97.515925666235,250,4,942.44,0.49,62.74
9a771183-18c1-4965-8a2d-73682fb54182,9a771183-18c1-4965-8a2d-73682fb54182-3,614,2023-09-10,2023-09-11,Same Day,"13800 INAUGURAL ST, Manor TX 78653",30.358927025683,-97.515925666235,477,5,960.47,0.09,220.66
bdc702a5-a058-4283-bb89-1356c564d5cd,bdc702a5-a058-4283-bb89-1356c564d5cd-1,796,2023-12-15,2023-12-20,Second Class,"6523 WHITEMARSH VALLEY WALK, Austin TX 78746",30.286086380699,-97.8418994677806,107,2,458.24,0.38,113.18
bdc702a5-a058-4283-bb89-1356c564d5cd,bdc702a5-a058-4283-bb89-1356c564d5cd-2,796,2023-12-15,2023-12-20,Second Class,"6523 WHITEMARSH VALLEY WALK, Austin TX 78746",30.286086380699,-97.8418994677806,362,7,429.7,0.5,79.25
1f3ed84f-8980-491a-a1fa-7b16dd99f765,1f3ed84f-8980-491a-a1fa-7b16dd99f765-1,865,2024-08-01,2024-08-08,First Class,"904 W WALTER AVE, Pflugerville TX 78660",30.4392925477059,-97.6298613976116,294,9,588.71,0.4,74.44
1f3ed84f-8980-491a-a1fa-7b16dd99f765,1f3ed84f-8980-491a-a1fa-7b16dd99f765-2,865,2024-08-01,2024-08-08,First Class,"904 W WALTER AVE, Pflugerville TX 78660",30.4392925477059,-97.6298613976116,349,5,394.71,0.17,58.47
896e89c5-ab68-461f-9637-7f45e6864c94,896e89c5-ab68-461f-9637-7f45e6864c94-1,486,2023-10-12,2023-10-14,Second Class,"10905 WAREHAM CT, Austin TX 78739",30.1897631751589,-97.8935897033269,226,3,467.57,0.01,66.45
896e89c5-ab68-461f-9637-7f45e6864c94,896e89c5-ab68-461f-9637-7f45e6864c94-2,486,2023-10-12,2023-10-14,Second Class,"10905 WAREHAM CT, Austin TX 78739",30.1897631751589,-97.8935897033269,381,9,1121.19,0.18,450.84
896e89c5-ab68-461f-9637-7f45e6864c94,896e89c5-ab68-461f-9637-7f45e6864c94-3,486,2023-10-12,2023-10-14,Second Class,"10905 WAREHAM CT, Austin TX 78739",30.1897631751589,-97.8935897033269,371,8,809.48,0.15,265.81
