order_id,customer_id,order_date,ship_date,ship_mode,delivery_address,delivery_lat,delivery_lon
8c6ffe43-417f-4fdc-be23-0e3cc362e139,923,2024-02-25,2024-02-26,Second Class,"316 CAMPERDOWN ELM DR, Austin TX 78748",30.1560952330868,-97.8034180583753
60fe436f-2a86-411f-a057-2959b1d4e860,448,2024-05-14,2024-05-18,First Class,"1210 BOB HARRISON, Austin TX 78702",30.2743892718949,-97.7272627522417
1b0082f9-e825-4cf0-9871-dd8ea53ce515,503,2024-02-11,2024-02-14,Second Class,"6900 NUBIAN LN, Austin TX 78739",30.1964926092887,-97.8975856711204
9073b0de-1902-42b0-bfd0-03c8317d95a8,966,2024-07-11,2024-07-18,Standard Class,"12609 1/2 DESSAU RD, Austin TX 78754",30.3943647713871,-97.6439896593274
90c503dc-fbd0-4561-af61-45ff21c046ed,567,2024-05-28,2024-06-04,Standard Class,"2106 NEWFIELD LN, Austin TX 78703",30.2884534930539,-97.7615183859392
6789b586-e47d-46ed-abb7-fd8d46462da1,397,2024-08-12,2024-08-13,Standard Class,"1714 MEANDER DR, Austin TX 78721",30.2820002262008,-97.6821119609097
e6c5110e-a316-4d84-8663-d6dc6e9acb17,704,2024-06-11,2024-06-16,Same Day,"105 LAURA LN, Austin TX 78746",30.2796038158467,-97.7857973058367
858c74a9-61ae-4d09-b7d6-55ded1867182,446,2024-04-18,2024-04-20,Second Class,"1206 SOCORRO DR, Austin TX 78734",30.3685981829273,-97.9313008037828
46b0a86e-a454-43c1-8b00-b5f794f76afb,774,2024-07-20,2024-07-23,Standard Class,"19004 QUIET RANGE DR, Elgin TX 78621",30.3702869597801,-97.4027787293398
e712bc41-60de-43b1-9d20-786b7b7369a0,49,2023-10-15,2023-10-21,Same Day,"13312 NELSON HOUSER ST, Manor TX 78653",30.3532902312617,-97.5138814276351
4fbb928c-07a2-410a-adef-334572eea1d2,279,2024-02-09,2024-02-16,Standard Class,"2816 CANYON VALLEY RUN, Pflugerville TX 78660",30.4597656770496,-97.5808969363016
00e2755c-dfdf-4cb0-b848-616538667e42,734,2023-10-12,2023-10-17,Same Day,"7709 BESTRIDE BND, Austin TX 78744",30.1527194967699,-97.7188968156626
ed236d09-5cb8-4ce3-b881-ebf1900efce0,863,2023-10-08,2023-10-15,Same Day,"19005 DUTY ST, Manor TX 78653",30.3584050128052,-97.5175285301965
a8a345a3-4d07-4437-be41-6352d23b05f3,306,2024-07-16,2024-07-20,Same Day,"7801 SOUTHWEST PKWY, Austin TX 78735",30.2556194850963,-97.8782376271736
c67c1c6e-65d9-46dc-bf4a-71c7e3a389ef,344,2024-07-19,2024-07-24,First Class,"3616 BRECKENRIDGE DR, Austin TX 78744",30.201074944996,-97.696686272995
687a04b6-94ef-4409-9b7f-49df79b657c0,360,2024-05-09,2024-05-15,Standard Class,"17708 STACEY LN, Leander TX 78645",30.4111221181996,-97.9628623971297
ffaeddd8-ed41-409e-91fd-2bbf194396cf,332,2024-08-20,2024-08-22,Same Day,"7410 SHERWOOD RD, Austin TX 78745",30.1931411632572,-97.7989057407532
9256cf18-90f6-44d2-9d25-9411bdb3545c,570,2024-06-23,2024-06-27,Second Class,"4603 LITTLE HILL CIR, Austin TX 78725",30.2814897102288,-97.6625596786948
c49b1ee0-257f-4d5e-ba14-8e427902d80c,367,2023-10-24,2023-10-31,Standard Class,"2401 W PFLUGERVILLE PKWY, ROUND ROCK TX 78664",30.4757949190251,-97.6631066206505
463900e4-5f9b-4812-be99-db479b9fa798,600,2024-08-28,2024-09-04,First Class,"2203 RIVER HILLS RD, Austin TX 78733",30.3391415066249,-97.8485205005822
ac6cb987-6a00-4a8f-a02c-b0ca1c854268,629,2024-08-19,2024-08-25,Second Class,"16212 CHIANTI CV, Pflugerville TX 78660",30.4451031496557,-97.5608804541553
58d3c612-cc80-4231-9e22-1ab56700a245,548,2024-05-27,2024-06-02,First Class,"201 VARCO DR, Austin TX 78738",30.3357559007683,-97.9570502136981
de786bd2-d93a-4199-8ac9-ab781034fcb6,419,2023-09-28,2023-09-30,Second Class,"1719 LEMON MINT CT, Austin TX 78733",30.312133674884,-97.8963736291048
9e98e3d4-26b9-4721-af26-69641ed571de,619,2023-11-17,2023-11-23,Second Class,"11524 LAFITTE LN, Austin TX 78739",30.1848778626429,-97.9035474950137
348a8b59-febb-489a-978d-312ed28818a0,577,2024-01-14,2024-01-16,Same Day,"9200 FLATBUSH DR, Austin TX 78744",30.1469180713175,-97.7075808521146
04ec45f3-7ccd-44a7-bad9-5894648e88da,129,2023-09-27,2023-10-02,Same Day,"2317 WIND VANE WEST, Pflugerville TX 78660",30.4896336428423,-97.5721445876063
9c614a05-29a2-4a2c-bfc0-c9619ab2e207,393,2024-03-21,2024-03-24,Second Class,"20710 DEEDE DR, Leander TX 78645",30.4637883800273,-97.9832396876098
9c4a72ba-9d6b-4836-9ea7-af1532a33f43,743,2024-07-11,2024-07-14,Standard Class,"7200 COMANCHE TRL, Austin TX 78732",30.4185751620972,-97.8963288049687
f5161bad-5344-4e0a-98b2-77fbfd0d2dcb,248,2023-11-09,2023-11-16,First Class,"21464 COYOTE TRL, Leander TX 78645",30.4716802987063,-97.9876745282337
fb197586-ebd6-4fde-8f03-e8ecd6f7a4cc,472,2024-07-10,2024-07-14,Same Day,"2433 1/2 AMUR DR, Austin TX 78745",30.2142247223086,-97.8094341000876
59af0fc0-9382-4e4d-a351-02187c9322d3,52,2023-08-31,2023-09-03,First Class,"503 N BURNET ST, Manor TX 78653",30.3447714667143,-97.5559616425788
d73deb95-6097-4c3b-8c22-e9a66c0ff95b,263,2023-09-19,2023-09-23,Same Day,"3011 N LAMAR BLVD, Austin TX 78705",30.2997766898026,-97.7460788120806
6e9232aa-f880-4be8-80df-d0d01cb62ff4,823,2024-01-21,2024-01-24,Second Class,"6103 MOUNTAIN VILLA CV, Austin TX 78731",30.3504823162479,-97.7791535106241
194f0841-84b6-4e14-9325-ebec1fe7a35e,361,2024-05-13,2024-05-17,First Class,"1605 SYLVAN DR, Austin TX 78741",30.2405671568003,-97.7351981406783
71d165b2-5de8-47d7-9966-3d212d42555e,382,2024-03-16,2024-03-20,Standard Class,"609 BROWN DR, Pflugerville TX 78660",30.4344994720339,-97.6290858748403
9ae204c1-a60f-4d19-8c86-b8cf108d2f3c,657,2023-10-10,2023-10-15,Standard Class,"10051 FM 812 RD, Austin TX 78719",30.1553751771189,-97.6753263926806
72f816cc-9db7-49e5-9604-5dbd7898fee9,876,2024-04-12,2024-04-16,Same Day,"10208 CATHERINE DR, Austin TX 78724",30.2712735387808,-97.6200751518047
21126aa1-91f1-49fa-832a-8f8be308d06f,71,2023-11-28,2023-12-04,Same Day,"13504 LANSDALE CV, Austin TX 78753",30.4074840436962,-97.6454981759295
a5ce142f-d6a1-4aa9-b45c-a9d7138860e0,390,2024-01-28,2024-02-04,Same Day,"5113 EILERS AVE, Austin TX 78751",30.3136438840561,-97.716537151617
e5e7d533-e702-4e9c-9cb9-afb75f9051ea,273,2024-03-05,2024-03-06,First Class,"4508 EAGLE FEATHER DR, Austin TX 78735",30.2431098681975,-97.8287546169591
157b4f45-1866-4bc7-a108-fe9750358f22,987,2023-09-23,2023-09-27,First Class,"3709 CIMA SERENA, Austin TX 78759",30.3743329883844,-97.7449663474159
b9f83ba3-93e0-4c83-95c7-ed9c74f09a63,503,2024-08-15,2024-08-18,Same Day,"20705 HENRY AVE, Leander TX 78645",30.4270324051231,-98.0067201848828
1e7f9629-1b31-4f4e-ac41-adb1dac2759d,610,2023-11-10,2023-11-16,Second Class,"8808 CHRYSLER BND, Austin TX 78744",30.1437371371102,-97.719232575373
cf5133e6-2aa6-45db-9448-44124235bdd1,967,2023-11-20,2023-11-25,Second Class,"12726 BARTHOLDI ST, Austin TX 78753",30.3977238053162,-97.6485639921453
a2a76cb0-c281-4479-9fc6-bd7447fb5a2a,104,2023-11-03,2023-11-04,Same Day,"6419 1/2 FM 969 RD, Austin TX 78725",30.2845739799282,-97.6597360231269
e0757d16-b68e-4463-be74-a9c9ba4ce6de,270,2024-07-16,2024-07-22,Second Class,"7109 HOWERINGTON CIR, Austin TX 78724",30.3039289013424,-97.6446071810167
2d29df6f-0c04-484b-867a-f3be847f7813,888,2024-04-21,2024-04-25,First Class,"11828 MORROW LN, Elgin TX 78621",30.3206100811671,-97.4433779852993
732126f2-53ef-4fa8-9af3-f994c3c8ef89,949,2024-01-08,2024-01-14,Same Day,"1207 TRAVIS HEIGHTS BLVD, Austin TX 78704",30.2480527801085,-97.7392298039279
96cfa5b9-043b-4ba3-9db9-c5268f014a12,778,2024-04-13,2024-04-16,First Class,"3102 BRIGHTWOOD DR, Austin TX 78746",30.2671616978685,-97.8009366178115
8283c0b5-d8ab-4e41-a2a9-64b463f2e808,474,2024-06-19,2024-06-24,Same Day,"6900 BRODIE LN, Austin TX 78749",30.2157784969997,-97.8297886676827
c3283587-5087-45f7-b408-e5b4de17cdd9,525,2024-04-21,2024-04-22,First Class,"2311 WILLOW ST, Austin TX 78702",30.2539447773117,-97.7190015789876
c9e12b6c-e32c-430c-a081-73a36bfe23c6,347,2024-01-12,2024-01-15,Second Class,"35 PALMA CIR, Austin TX 78744",30.2202738492311,-97.6842887540146
5b29b4d6-3cfa-487b-8ead-ede3d74d549f,341,2023-11-11,2023-11-17,First Class,"13800 FLAT TOP RANCH RD, Austin TX 78732",30.3813892009691,-97.9089175869512
85373a7e-60c0-4de5-af0c-e2f4f6f41376,589,2023-12-11,2023-12-18,Second Class,"15609 CABRILLO WAY, Austin TX 78738",30.3127005320343,-97.9915436808586
d0164558-844d-41ba-90ab-91a812689f1e,741,2024-01-17,2024-01-23,First Class,"6650 1/2 AIRPORT BLVD, Austin TX 78752",30.3311693452316,-97.7159643453676
02a1226f-4bbd-4ed4-aff9-ae8e75b91aaf,24,2024-04-22,2024-04-27,Second Class,"7402 STONECLIFF CV, Austin TX 78731",30.3603790642259,-97.757614326579
844e685a-0c86-432d-ba56-19cb5325099f,615,2024-06-10,2024-06-13,Second Class,"11113 BLISSFIELD CV, Austin TX 78739",30.1912164257112,-97.9001522836513
8c5acb89-de54-4303-80d0-146bc64e15d2,369,2024-07-23,2024-07-25,First Class,"3142 MONTWOOD TRL, Austin TX 78748",30.1565960588195,-97.858247821398
929c7896-5479-46a4-ba63-73b025c8edfb,521,2024-05-09,2024-05-11,Standard Class,"6628 HOT SPRINGS DR, Austin TX 78749",30.2202857768009,-97.8792154586318
9c4fd5fa-7676-412c-bc6b-b263e0f6081b,366,2024-05-13,2024-05-18,Second Class,"4625 PERALTA LN, Austin TX 78735",30.2648600201144,-97.8736302668961
2c218f72-939d-4ec8-804b-d651abf76b81,461,2023-12-20,2023-12-21,Second Class,"15604 ENID DR, Austin TX 78734",30.4146027433692,-97.9218251001797
d457e698-5b92-4778-b48a-5b5bb2dcf9f5,161,2024-02-10,2024-02-11,First Class,"17417 AUTUMN FALLS DR, Manor TX 78653",30.3666178503343,-97.5431037837277
05b87b53-488f-4e92-8934-4d07e18c2935,70,2024-01-07,2024-01-10,Same Day,"3410 SOUTH OAK DR, Austin TX 78704",30.2355862153861,-97.7782630322425
fa4b7950-8045-42dc-88ed-ef75ad14ccb8,550,2023-12-30,2024-01-03,Standard Class,"9278 SCENIC BLUFF DR, Austin TX 78733",30.29841836033,-97.8825391128936
79efdcee-f4dc-48e5-ac9e-8f4264d3addb,787,2023-12-29,2023-12-30,First Class,"2545 AMBUSH CYN, LEANDER TX 78641",30.5383665990153,-97.8755442381017
f8000b1f-8fa2-4f91-9cf5-4d6f0b8374f7,38,2024-01-26,2024-02-02,Second Class,"5103 GALEN CT, Austin TX 78744",30.1905554583628,-97.7418673869595
1e17a51f-a863-4cfb-a34b-fbcac915a93a,389,2024-01-25,2024-01-30,Same Day,"13005 SHADY MOUNTAIN RD, Leander TX 78641",30.5362040841179,-97.9318240643509
d5e23439-cbf0-4324-b929-dc6bab64c20b,751,2024-04-12,2024-04-16,Second Class,"3223 E MARTIN LUTHER KING JR BLVD, Austin TX 78721",30.2823704980854,-97.7030166127673
cb4b2ce4-efd6-4e7f-a1d8-1e9a65d4a0ac,640,2024-07-05,2024-07-09,Second Class,"13713 GREINERT DR, Pflugerville TX 78660",30.4163114051914,-97.6543686162537
42c25a99-cf51-42cf-a859-3b9dbf5ccf11,343,2023-12-28,2024-01-04,Same Day,"7028 THISTLE HILL WAY, Austin TX 78754",30.3483662273681,-97.6108287773139
f1d57e5c-84ed-4201-8a35-4030f617793f,895,2024-07-19,2024-07-25,Standard Class,"11405 AMERICAN MUSTANG LOOP, Austin TX 78724",30.3343804126365,-97.5790933536714
2c5c7bb2-7208-400d-aa00-19bbf0527ab4,438,2023-11-08,2023-11-11,Standard Class,"608 N TUMBLEWEED TRL, Austin TX 78733",30.3285517630224,-97.864122312876
b685b050-1b28-418f-b47d-ef8b92bd197b,3,2023-12-11,2023-12-18,First Class,"6009 STONE PASS, Austin TX 78745",30.214068291863,-97.8057184183408
23a9085c-e177-4293-b7c9-4cb34f2f39af,749,2023-11-19,2023-11-23,Same Day,"207 W MOCKINGBIRD LN, Austin TX 78745",30.2082435751157,-97.7754183273508
e9886b2f-4efc-4f7e-bc5b-d1f0659ed2ed,515,2023-09-19,2023-09-20,Standard Class,"2016 TASMANIAN TIGER TRCE, Austin TX 78728",30.4482631843093,-97.6720876076536
45ffaabd-d8b0-429b-ab2d-e91ed717bf29,814,2024-08-21,2024-08-26,First Class,"2107 CHARLOTTE ESTATES DR, Austin TX 78744",30.1615535280303,-97.7820426955971
83cd19ee-6595-46c7-b620-02bbac100521,637,2024-07-15,2024-07-20,First Class,"413 GREENWAY DR, Pflugerville TX 78660",30.4312686611504,-97.6101330743472
a46c2927-5f5d-43b1-a0a0-abdf3a7e69fe,620,2024-01-30,2024-02-01,Second Class,"6516 BERKMAN DR, Austin TX 78723",30.3192338421492,-97.6897848966544
32b47f9c-7b96-471d-8554-24c578e0ae92,249,2023-12-09,2023-12-12,Second Class,"18107 BANDELIER DR, Pflugerville TX 78660",30.4612626773704,-97.6125314665613
e21812de-8506-4f05-a5f8-4543eccc8b84,887,2023-12-16,2023-12-22,Same Day,"7806 LINDA MICHELLE LN, Austin TX 78724",30.3049910352899,-97.6273756370496
cefb0ab2-5616-4f69-b1c8-eb37d2ebbce4,845,2024-02-02,2024-02-07,Same Day,"708 E 8TH ST, Austin TX 78701",30.2681295332083,-97.7347138238743
b0055b40-838d-488a-8386-8e1511266288,594,2024-05-31,2024-06-06,Second Class,"6000 1/2 TOYE DR, Del Valle TX 78617",30.1693906818259,-97.6134769712456
ea255d35-6752-468a-8bfc-5da18dd2b0ab,991,2023-12-20,2023-12-24,Second Class,"17005 JIGSAW PATHWAY, Round Rock TX 78664",30.4672221519509,-97.6520854428563
c4fdf107-b58b-4498-a130-8da340ac9e0c,378,2024-02-29,2024-03-07,Same Day,"19051 FM 969 RD, Manor TX 78653",30.2295277787671,-97.5163317837952
d3e4d938-bfac-4543-9b1f-3790bfd25907,817,2024-03-10,2024-03-13,Same Day,"2948 BRIDEKIRK DR, ROUND ROCK TX 78664",30.4822663583194,-97.6391290136656
fb912a5b-aaa1-45f9-80f1-790fc175f3a5,885,2023-10-09,2023-10-16,Second Class,"2520 CARLOW DR, Austin TX 78745",30.2126765209159,-97.8106062560063
f3fa1774-576c-430c-9ee1-0aded8a544e4,46,2023-12-15,2023-12-16,Standard Class,"1904 WINTER PARK RD, Austin TX 78746",30.2614982679113,-97.8011873412006
f3c19451-d25a-4a79-9fef-dd1c8e21848a,680,2024-01-12,2024-01-15,Standard Class,"20713 FALCON, Leander TX 78645",30.4442335881778,-97.9964290849879
aa1270c2-f8ef-4a77-88de-b0ae532b87e9,55,2024-04-01,2024-04-08,Same Day,"11920 NATURES BND, Austin TX 78753",30.3912600730169,-97.6675790611589
fc07e008-ea81-4f67-95bc-466850dd5de5,906,2024-02-28,2024-02-29,First Class,"10424 KIRKEN ST, Manor TX 78653",30.3020183698987,-97.5147099339402
157147fb-7690-41db-bca9-92119defe63f,354,2024-06-17,2024-06-23,Second Class,"3509 BRIDLE PATH, Austin TX 78703",30.2961052506488,-97.7798295162316
69f58e21-b921-4aa2-b352-60e87798a95b,842,2024-02-13,2024-02-15,Standard Class,"1511 NICKERSON ST, Austin TX 78704",30.2477348086701,-97.748807663945
49d8d26e-f6a9-4a54-b401-d76de291ce69,790,2023-11-07,2023-11-12,Second Class,"10505 GRAND OAK CIR, Austin TX 78750",30.4275880280318,-97.8019193343081
b9d31d18-989b-46b8-9779-d05f0cb7aa96,196,2024-03-15,2024-03-16,Same Day,"18616 WINDLESS WAY, Pflugerville TX 78660",30.4532739008662,-97.570012939336
72c51474-e1e6-4744-a741-75008346f735,111,2023-10-24,2023-10-31,Same Day,"907 BIRD CREEK DR, Austin TX 78758",30.3709464726681,-97.6969958432217
1bcb91e2-b8db-4e17-b5d0-4a33d6f72c0b,848,2024-02-04,2024-02-10,Standard Class,"21108 PASEO DE VACA, Leander TX 78645",30.4660852117852,-97.9895402626035
62eefeab-33c0-4379-89e1-fb0704826fd0,773,2023-11-16,2023-11-17,Second Class,"6119 TINER TRL, Austin TX 78724",30.2904163018382,-97.6389824750866
49f6f76d-3865-4206-91db-866b6e34e095,399,2024-04-08,2024-04-15,Second Class,"4902 WESTFIELD DR, Austin TX 78731",30.3270162028296,-97.7552298995743
62d8b150-b004-4a20-b006-277580b47782,449,2024-03-18,2024-03-24,Second Class,"7004 TREASURE CV, Austin TX 78745",30.1980319192034,-97.8006106686022
042834c2-bd91-47c5-b36e-750195e629bf,319,2023-12-06,2023-12-10,Second Class,"1009 W OLYMPIC DR, Pflugerville TX 78660",30.4334208791132,-97.634089417311
2567d4c5-6c1c-4402-9dea-1aec424b2ccf,719,2024-06-09,2024-06-12,Second Class,"12017 NEW SWEDEN CHURCH RD, Manor TX 78653",30.403477276119,-97.5027841400784
1dd90931-789f-42ed-9c56-3e6eef92c50f,125,2023-11-19,2023-11-23,Same Day,"9230 1/2 METRIC BLVD, Austin TX 78758",30.3747456748399,-97.7217600132727
41d59dc4-ae97-42e8-b1c3-98fdd33ef346,194,2024-03-03,2024-03-04,Standard Class,"19017 LEIGH LN, Pflugerville TX 78660",30.4521110531409,-97.5553001681193
a8a32c1c-ff80-4557-89b4-8788d9d95eab,539,2024-03-12,2024-03-19,Same Day,"1407 VALLEYRIDGE DR, Austin TX 78704",30.2356964098157,-97.7751029656855
a6ebda32-75f3-4ef3-b7d8-473be1a46e47,842,2023-10-02,2023-10-07,First Class,"1508 MEXICAN HEATHER CT, Pflugerville TX 78660",30.4340589718693,-97.6061402120296
5dd999f1-5f20-40f2-b421-1453bddd6c51,576,2023-09-12,2023-09-14,First Class,"7617 LEITRIM WAY, Austin TX 78754",30.3521806802571,-97.6011145431551
6510418e-051c-4f4c-a00f-940d6882a383,813,2024-01-29,2024-02-05,Same Day,"8905 BELL MOUNTAIN DR, Austin TX 78730",30.3766789068495,-97.8244283467205
51c85e61-0299-412a-b2bb-463a94bbf2cf,861,2023-12-01,2023-12-06,Same Day,"20312 CONTINENTAL DR, Leander TX 78645",30.4203014899398,-98.0047970140304
4ad47c47-2963-4668-8ff5-234d3775bb6d,657,2023-12-31,2024-01-07,Second Class,"616 W 34TH ST, Austin TX 78705",30.300908530306,-97.7402980103952
c7a1be07-e948-4615-9ddb-e12512ad6fde,65,2024-02-15,2024-02-16,First Class,"8913 GOLDEN LION DR, Austin TX 78744",30.1438198590862,-97.7126141189397
420d20c7-528b-4b1a-8bf9-d56616907e62,565,2024-01-02,2024-01-06,First Class,"1106 LARKHALL DR, Spicewood TX 78669",30.3944717670317,-98.0483618872205
78a4207a-ccb2-4ab4-989a-f2c7cf638db2,795,2024-03-31,2024-04-03,Standard Class,"2610 BAXTER DR, Austin TX 78745",30.2143713519975,-97.8107789131022
8783e079-1c40-4e12-9211-8593e748014a,75,2024-05-27,2024-05-31,First Class,"19500 CHAYTON CIR, Pflugerville TX 78660",30.4704457862609,-97.5613669772216
17c05e8e-ce3f-44a5-8dda-92b884dcc0f5,330,2023-11-08,2023-11-10,Second Class,"206 E HOOPES AVE, Pflugerville TX 78660",30.4369748943428,-97.6207283590686
23dbf115-d8bb-4b30-b7b8-b9b48a7ecf9b,440,2024-06-05,2024-06-07,Second Class,"3903 CLAWSON RD, Austin TX 78704",30.2323663791645,-97.7813728003301
d89e05dc-f77b-4459-8214-7b4a42c8be41,337,2023-12-30,2024-01-04,First Class,"10004 HILL COUNTRY SKYLINE, Dripping Springs TX 78620",30.2850692718728,-98.0577856861665
4e90fc9e-519d-4854-8bb1-9128ec72ce0a,279,2024-06-06,2024-06-12,Second Class,"7709 LADERA TRL, Leander TX 78645",30.4600759477904,-97.9535714311665
2cb69c86-b53e-44ba-a11f-ce8c324c523c,593,2023-11-22,2023-11-23,Same Day,"12006 CEARLEY DR, Austin TX 78758",30.406708190641,-97.6874900298869
fe5c23f8-1d6c-4a22-9e62-45b43a92cb87,276,2024-06-23,2024-06-24,Second Class,"11501 SILMARILLION TRL, Austin TX 78739",30.168370304848,-97.8672463740581
48884951-d1bf-42c3-81f4-3f271c2bc755,944,2023-12-30,2024-01-01,Same Day,"7783 YAUPON DR, Austin TX 78759",30.4213966557053,-97.7788587796676
498dd7db-daf1-4253-bddc-a0cac8d210e6,892,2024-03-04,2024-03-05,Second Class,"21603 THOMAS CV, Leander TX 78645",30.4261826401031,-98.024969910834
4e6e4826-109e-4ff4-851f-69b9e82b84d9,272,2024-07-31,2024-08-06,Same Day,"816 TERRACE MOUNTAIN DR, Austin TX 78746",30.3055899619409,-97.8019568425645
e1547163-2e4e-48b4-9f79-cf568f23f776,940,2023-09-19,2023-09-23,Second Class,"7904 NAIRN DR, Austin TX 78749",30.2123799632305,-97.8534357494403
6be0ea23-3b16-4deb-bdc8-656934fa4b6b,589,2023-12-10,2023-12-16,Standard Class,"1207 GEMINI DR, Austin TX 78758",30.3867790847479,-97.6934277412013
8d49ef33-dcae-4280-9415-5f95cf4a282b,521,2023-12-16,2023-12-18,Same Day,"8216 BELCLAIRE LN, Austin TX 78748",30.1795144013229,-97.7920163129042
93b358e7-dc6e-43c2-935d-f16389afe222,698,2024-05-05,2024-05-06,Standard Class,"7312 SENECA FALLS LOOP, Austin TX 78739",30.1997436110953,-97.9004671970573
68b0fc73-e5e7-4432-925d-90f6aaa2f7df,294,2023-12-16,2023-12-23,Second Class,"5508 COURTYARD DR, Austin TX 78731",30.3528859053031,-97.7925736959785
7940ed07-da9c-4a13-8a0d-8de8cb3678a7,329,2023-12-06,2023-12-09,Second Class,"2807 FIRECREST DR, Austin TX 78748",30.1846322419708,-97.8329177225994
45560c8d-ccb4-4b75-8c2e-7bcd00a0657b,736,2024-02-19,2024-02-25,First Class,"17602 LIMPIA CREEK DR, Round Rock TX 78664",30.4753839728545,-97.6487070946684
f9564af2-fdf7-45e3-8e6a-3e4db855baab,708,2023-11-26,2023-12-03,First Class,"2407 POWDERHAM LN, CEDAR PARK TX 78613",30.4698600862671,-97.8468878152483
448da34b-e361-4a46-b8a6-4731c47ba30c,153,2023-09-15,2023-09-22,Standard Class,"5000 MIRADOR DR, Austin TX 78735",30.2582857760225,-97.872766407393
81994428-2f5b-4aa9-ab2b-7cdd7d42c712,302,2023-12-20,2023-12-23,Same Day,"2104 SURRENDER AVE, Austin TX 78728",30.4405621821366,-97.6811406260677
dfb211b2-f53f-457e-9f3b-5e127bc32fd4,517,2023-12-20,2023-12-22,Second Class,"13117 LOFTON CLIFF DR, Del Valle TX 78617",30.1734862857941,-97.6145973141354
89df8e30-5942-4446-b509-19d59ed304f6,981,2023-12-27,2024-01-01,Same Day,"11120 RESEARCH BLVD SVRD SB, Austin TX 78759",30.4064640058434,-97.7458832084191
e3fbf07e-02ae-451c-97ff-f0ba72183afc,715,2024-07-26,2024-07-30,Same Day,"8401 1/2 APOGEE BLVD, Austin TX 78744",30.149058744944,-97.7150461261118
0d8062c7-f790-415b-b64f-ab305aedbb3d,881,2024-04-17,2024-04-20,Second Class,"5903 BUFFALO PASS, Austin TX 78745",30.2154859852634,-97.8050995087545
1bf66e13-2a94-4aab-8163-fcfc4e45d442,665,2023-11-27,2023-12-03,Second Class,"11405 EVENINGSTAR DR, Austin TX 78739",30.1688430269835,-97.865317562684
01db8b21-bba1-435a-8ee0-4a899196d1cd,776,2023-12-04,2023-12-09,First Class,"2109 BRACKENRIDGE ST, Austin TX 78704",30.2417772297261,-97.7500171906779
541c941a-8df2-4d4b-8362-07932678f4e5,25,2023-11-16,2023-11-21,Standard Class,"1836 CARLSON DR, Austin TX 78741",30.227395860734,-97.7389540642548
8b0372f4-c347-41ba-b929-a5d2e014b35d,405,2023-09-29,2023-10-01,First Class,"1110 MASON AVE, Austin TX 78721",30.2732504440807,-97.6857966813218
4be8d4af-c4d8-44a7-8f57-1191091d4aa9,48,2024-07-22,2024-07-26,First Class,"1903 SAN ANTONIO ST, Austin TX 78705",30.2824152637517,-97.742885544689
2dabb20f-f985-4c89-ad79-ee922b849f2b,770,2024-08-19,2024-08-22,Second Class,"11917 1/2 TERRAZA CIR, Austin TX 78726",30.4286560907266,-97.845187457129
0ea341af-e761-4879-b6f0-45789ea8806e,566,2024-04-28,2024-05-02,Same Day,"21305 WYOMING PASS, Leander TX 78645",30.4955559186719,-97.9723463796064
662991f7-5bf8-4be6-9275-a591656a39f5,673,2024-04-28,2024-04-29,Second Class,"1014 LITTLE ELM PARK, Austin TX 78758",30.3632233559194,-97.7032902396028
948cc6e3-226c-4630-9c17-43da1dc735c5,235,2024-06-12,2024-06-14,Standard Class,"14501 ISIDORS EAGLE WAY, Elgin TX 78621",30.3748031030271,-97.4020055269168
c4e0ac40-452b-4f0f-b923-4807763f7f04,904,2024-08-27,2024-08-29,Standard Class,"9201 BRADNER DR, Austin TX 78748",30.187478823214,-97.837430551363
b4fce09e-c3fd-425c-9396-3104b1ae264e,394,2024-08-26,2024-08-29,Same Day,"3604 BONNIE RD, Austin TX 78703",30.2961122127233,-97.7810075650985
86f272d5-c16e-494b-8d1f-90c747a07243,665,2024-03-26,2024-03-30,First Class,"4500 ELANA CT, Austin TX 78741",30.2231409117621,-97.7281530428754
95ef2aa8-dab3-48f3-b0ae-205db2226367,766,2023-11-29,2023-12-03,Standard Class,"10521 GONZALES RANGER PASS, Austin TX 78754",30.3545854097251,-97.6492878240585
797fe9e6-adda-4b5e-a450-ce6d881473d8,692,2024-02-15,2024-02-16,Same Day,"8404 TETBURY CV, Austin TX 78748",30.1843626349311,-97.8056036154442
cd266c4d-ed34-434e-a226-ffed1d31ff51,909,2024-05-29,2024-06-02,Standard Class,"16816 TRAVISTA DR, Leander TX 78641",30.4734815790524,-97.9052517392449
4ea34c29-5ddd-41bd-ae4e-3790e6ec5654,744,2023-12-09,2023-12-15,Standard Class,"13700 SHADOWLAWN TRCE, Manor TX 78653",30.3548519288399,-97.5453368751497
49e01865-524b-481c-ba2b-66e9b1b104f9,926,2024-07-31,2024-08-01,Second Class,"605 IRMA DR, Austin TX 78752",30.3312182421912,-97.7196147456444
2e3933f1-6cb9-4e76-8bad-af2a31082705,591,2024-06-17,2024-06-24,First Class,"18617 DEER CANYON CV, Leander TX 78645",30.4898694100911,-97.9269527646698
475c2329-a4cd-4753-9751-50401f1ba91e,164,2024-05-16,2024-05-19,Same Day,"1005 WISTERIA CIR, Austin TX 78753",30.3450782221798,-97.6893374709643
0d09ca5b-8a11-4b1b-92f5-ad2f37e80b9b,57,2024-08-27,2024-08-30,Same Day,"9012 NORWICH CASTLE DR, Austin TX 78747",30.1487107427487,-97.7434731075635
