order_id,customer_id,order_date,ship_date,ship_mode,delivery_address,delivery_lat,delivery_lon,delivery_h3,total_sales,total_quantity,total_profit
cc18cf1d-dbef-428b-b251-b92dde073ce3,665,2023-09-20,2023-09-23,"Standard Class","11120 CAP STONE DR, Austin TX 78739",30.19479063,-97.90421625,631781089427442175,1889.53,19,392.23
c900ce6b-4bbe-4dad-8f8a-e3545638564a,697,2023-11-21,2023-11-25,"Second Class","1208 W 33RD ST, Austin TX 78705",30.30297422,-97.74718967,631781457341627903,1571.19,16,500.88
62d50808-8727-4f04-8bc5-2338b12c7b2e,111,2024-02-06,2024-02-08,"Same Day","1211 DOVE HAVEN DR, Pflugerville TX 78660",30.42947261,-97.61237224,631781455349508095,2471.83,32,694.48
c8b81f1d-0591-4250-9027-80326fa7a1d8,579,2023-10-08,2023-10-15,"Second Class","2505 RIDDLE RD, Austin TX 78748",30.17341086,-97.83276254,631781489212343295,908.81,9,366.82
2a9401b7-2756-4185-bb15-d4b08b7bbd5b,219,2023-09-20,2023-09-21,"Standard Class","2001 ABBEY CIR, Austin TX 78727",30.41954251,-97.69202111,631781453430686719,815.87,5,157.86
4d2fc1a8-3747-4a52-8bb0-2a3464c99b09,158,2024-01-03,2024-01-09,"Second Class","8008 HILLOCK TER, Austin TX 78744",30.14978416,-97.71704372,631781489400787967,1365.03,15,623.87
15ca8dd4-9039-4b83-b2dd-3c1e88612ecb,934,2024-06-26,2024-07-03,"Standard Class","10001 CHANNEL ISLAND DR, Austin TX 78747",30.15347979,-97.78256845,631781489574816255,223.03,7,56.27
ee764a45-e625-4659-bb19-f1665aa679ee,283,2023-10-29,2023-11-04,"First Class","4101 SHADOW OAK LN, Austin TX 78746",30.33232772,-97.78802279,631781457039468543,912.41,3,341.48
66c939cb-5398-44ad-a86e-ce6d177dbc35,779,2024-02-04,2024-02-10,"Standard Class","4125 CAMACHO ST, Austin TX 78723",30.29365774,-97.70484800,631781457152535039,185.60,6,54.03
01770a79-d244-467d-a557-964e64c0f3c1,651,2023-11-12,2023-11-14,"Standard Class","1000 E 43RD ST, Austin TX 78751",30.30232456,-97.71982990,631781457151058943,723.65,8,100.18
34be4f43-be99-42bd-b52a-6be2f59cb419,70,2023-11-27,2023-11-30,"Standard Class","611 AMESBURY LN, Austin TX 78752",30.34128569,-97.71360414,631781457299658751,388.32,6,86.60
db08e69e-309e-4faa-a6d6-578ee672605c,124,2023-10-09,2023-10-14,"Same Day","10730 WAGON ROAD WEST, Austin TX 78736",30.23751955,-97.97985078,631781088783643647,1317.86,17,292.24
3168f888-daac-4f85-9f70-f100297a1dbe,795,2024-02-25,2024-03-02,"Second Class","12521 CENTRAL PARK, Austin TX 78732",30.36891742,-97.89570839,631781084376107519,2243.63,24,327.92
6e0b375a-68fb-4b0d-981b-5e0895a77b41,46,2024-05-19,2024-05-22,"Standard Class","1018 RED RIVER ST, Austin TX 78701",30.27108382,-97.73568800,631781456970582015,3481.65,36,761.80
35e1a950-5f9f-4c14-b9bf-a3d3b650e906,241,2024-05-19,2024-05-20,"Second Class","4513 SHOALWOOD AVE, Austin TX 78756",30.31786994,-97.74438046,631781457335836159,667.56,1,130.17
c8f570e2-4671-438e-9296-09e3916741ec,782,2024-04-03,2024-04-10,"Second Class","705 CUMBERLAND RD, Austin TX 78704",30.23845968,-97.76365830,631781457696963583,1411.16,16,259.42
3aabefde-f122-4c07-9da1-192a3b3ad355,994,2024-06-30,2024-07-07,"Second Class","10408 W US 290 HWY, Austin TX 78736",30.22619297,-97.94943928,631781088572020223,874.49,14,150.76
af5a10d3-3b75-46f9-96ee-8c6652b6c33b,703,2024-06-01,2024-06-05,"Second Class","17238 E REED PARKS RD, Leander TX 78645",30.47995833,-97.92943614,631781052607678975,4008.02,31,851.73
012679b9-7672-4c52-a904-062991ac0341,139,2024-05-25,2024-05-28,"Same Day","2801 STANDING JUNIPER CT, Pflugerville TX 78660",30.45760387,-97.58358964,631781455297295871,2077.97,12,771.71
5bdf3674-5a2e-42f0-915c-87c7e3eee2c3,954,2024-02-07,2024-02-12,"Same Day","12609 LEE PARK LN, Austin TX 78732",30.36697937,-97.89797368,631781084375556607,302.12,8,66.52
c8d26d66-83a3-4b9b-b7b1-5515b9be8a28,695,2024-04-23,2024-04-27,"Second Class","2709 HARLEYHILL DR, Austin TX 78745",30.20199793,-97.82057720,631781457497588735,3504.36,31,917.00
72db6b92-5897-4966-83b0-8c5ec550fc75,956,2024-05-21,2024-05-25,"Same Day","819 W 11TH ST, Austin TX 78701",30.27503751,-97.75007920,631781456906428927,1495.30,10,281.37
af37dfd4-7be8-4a55-9b1c-2c016a44af51,889,2024-07-30,2024-08-04,"Same Day","9602 NORTH CREEK DR, Austin TX 78753",30.36291329,-97.69021395,631781453483926527,2950.66,22,905.83
35bcbe0f-ac6c-441d-980b-6d13ddd27b8c,6,2024-05-18,2024-05-25,"First Class","1203 1/2 E RUNDBERG LN, Austin TX 78753",30.35388364,-97.68132891,631781452189583871,1946.00,33,404.27
0808b4f4-fa3e-4de4-899d-0373b2b6e9fc,26,2024-03-31,2024-04-02,"Same Day","4808 SENORA CREEK CT, Austin TX 78735",30.24630658,-97.83810133,631781457614202879,535.43,8,126.01
e4812c2c-06f0-446a-ab8d-a9798580bc38,639,2024-03-13,2024-03-20,"Second Class","9704 CRENATA CV, Austin TX 78759",30.40298183,-97.76914173,631781453168292863,2774.35,22,390.27
4ad9a521-89c5-4f1a-9b5e-e9d51845b26c,213,2024-05-09,2024-05-10,"Standard Class","5508 GREAT DIVIDE DR, Austin TX 78738",30.29169970,-97.95584911,631781084887214079,722.19,18,207.20
da5e9b5e-75f7-4e27-bf4c-94baf0e002b9,446,2024-02-19,2024-02-21,"Same Day","3525 BROWN DIPPER DR, Pflugerville TX 78660",30.47392199,-97.55680123,631781454788572671,4677.61,27,767.41
85380a62-6dee-4f5d-a0e5-3e4828f9938c,772,2024-07-08,2024-07-10,"Standard Class","131 ANTONIO WAY, Austin TX 78734",30.36878681,-97.95335466,631781084370088959,1002.54,14,159.06
416c930f-c627-4549-bb55-c6279ce2e0b9,727,2024-05-30,2024-06-01,"Second Class","11902 KNIGHTS BRG, Austin TX 78759",30.43060151,-97.76876397,631781452653389311,3296.87,23,866.93
32169ad0-c5a3-4206-98c2-a0717f54fa9f,907,2023-09-22,2023-09-25,"Same Day","8250 CANOGA AVE, Austin TX 78724",30.28469153,-97.63488105,631781452042649087,2492.66,19,417.32
3ff70f93-c84d-4ce0-b3c8-3354498caf8a,745,2024-07-18,2024-07-21,"First Class","2821 SAN JACINTO BLVD, Austin TX 78705",30.29180587,-97.73519412,631781456904508927,1777.87,18,488.57
495a3ff0-e296-4bc6-84bc-5850239dd218,654,2024-06-01,2024-06-07,"Standard Class","1402 CAMELOT CIR, Austin TX 78745",30.22006935,-97.78643010,631781457405678591,445.84,5,30.35
fc40cb0f-cf9f-410a-9d07-b72cde4cde99,330,2023-11-26,2023-11-27,"Standard Class","3405 WOODROW ST, Austin TX 78705",30.29512109,-97.72863533,631781457159078399,1262.98,24,184.81
3df12edc-cf47-4724-ad5c-89e6f06f8667,648,2024-06-11,2024-06-13,"First Class","5612 ALAMOSA CLEARING DR, Austin TX 78738",30.33237511,-98.03943201,631781082425299967,1970.31,41,357.70
dde7729f-ddd8-40d7-b7fe-6351a53e23b2,426,2023-09-02,2023-09-06,"Second Class","1305 SUFFOLK DR, Austin TX 78723",30.31020308,-97.70242360,631781457379544575,756.48,5,247.25
ed144755-7020-4091-a73e-4dbfaa3b82f9,13,2024-07-17,2024-07-18,"Standard Class","2104 PEACH TREE ST, Austin TX 78704",30.25536158,-97.77374556,631781456930409471,2329.34,24,346.92
1df91309-3f44-4b0f-a8e8-10c220c8551d,494,2024-03-28,2024-04-02,"First Class","1300 CLEARFIELD DR, Austin TX 78758",30.35766713,-97.71280717,631781453449223167,1693.46,23,426.66
aaa49e41-2ad1-4376-9cc1-0064e1a3bb79,844,2023-09-01,2023-09-08,"Standard Class","9601 1/2 FM 812 RD, Austin TX 78719",30.15826262,-97.68132092,631781456571965951,879.72,14,156.16
0e7f841a-e4fa-49b5-8311-103ea8be71ff,951,2024-03-18,2024-03-20,"Same Day","919 E 51ST ST, Austin TX 78751",30.31117690,-97.71384856,631781457375387135,1659.97,11,507.54
da62ac98-ba36-4c0a-aaa1-2099bd405122,996,2023-09-16,2023-09-23,"First Class","2009 WINDY TER, CEDAR PARK TX 78613",30.45867046,-97.83452205,631781453263711231,1071.93,5,430.59
4bf002d9-0c8d-43f1-bfc0-52a17f3ef9bb,309,2023-10-28,2023-11-04,"Same Day","707 W DITTMAR RD, Austin TX 78748",30.18473460,-97.79493477,631781489505492479,2690.78,26,738.82
77557876-778c-4c23-9450-96a2dfdd8dc7,700,2024-03-18,2024-03-21,"Second Class","2324 WESTROCK DR, Austin TX 78704",30.24377448,-97.78574866,631781457454566911,2353.94,21,592.29
ccc7d585-3804-4bbb-9e12-7ff0ddda83d5,92,2024-04-18,2024-04-23,"Standard Class","8431 1/2 METROPOLIS DR, Austin TX 78744",30.20980046,-97.68399511,631781456015862271,1983.46,24,440.38
9e03c390-5240-4f87-983b-11d6a2b3ad2b,427,2024-01-10,2024-01-14,"First Class","3610 WILSON ST, Austin TX 78704",30.22842264,-97.76456274,631781457438746623,2313.06,13,512.63
74efb859-2ee2-4773-9545-f163a6f8f181,695,2023-09-12,2023-09-17,"Same Day","410 BELLA MONTAGNA CIR, Austin TX 78734",30.36378365,-97.95538846,631781085050675711,1133.22,15,264.06
af298b31-523e-4134-912d-ce733eecb1f3,620,2024-04-01,2024-04-05,"Second Class","2607 MARCUS ABRAMS BLVD, Austin TX 78748",30.15168377,-97.84194359,631781489278753791,2047.39,26,490.16
cd2933af-c436-451e-b95e-8828a0991c35,368,2023-09-06,2023-09-09,"Standard Class","4806 PLACID PL, Austin TX 78731",30.32532100,-97.75258352,631781457354048511,2796.63,23,635.63
b577a3a5-4733-40a4-be7f-6086dc83e5b6,319,2023-11-12,2023-11-18,"Standard Class","4303 CISCO VALLEY DR, Round Rock TX 78664",30.49393999,-97.60546201,631781454810221567,511.11,4,93.57
dd64174a-7461-448b-a2d0-71c295eddfb0,508,2024-07-16,2024-07-19,"Standard Class","11333 MOUNTAIN TOP CIR, Leander TX 78641",30.50738773,-97.92953249,631781052661185023,1625.79,6,265.94
37d84f47-b242-4bb3-8afd-2fa3ffacefaf,965,2024-08-20,2024-08-22,"Same Day","12908 BUENOS AIRES PKWY, Del Valle TX 78617",30.16726874,-97.62135505,631781455797795839,693.86,7,136.79
f6215019-db4e-461d-b1d9-d246fb1e5407,360,2024-02-18,2024-02-25,"First Class","4422 1/2 MAYALL TRL, Austin TX 78747",30.12922168,-97.79163796,631781489134088703,1581.66,14,357.25
27b71dee-afd8-4239-b3f6-2c8ebd6e5bdd,365,2024-08-23,2024-08-28,"Same Day","2202 DILLON POND LN, Pflugerville TX 78660",30.45385955,-97.59103209,631781455259412479,1172.21,15,163.67
f5bd1508-f434-4eaa-bcf9-39653310b9ca,760,2024-08-08,2024-08-10,"Second Class","10804 DINAH DR, Austin TX 78748",30.16488733,-97.83480257,631781489210819071,928.95,17,216.07
4098086a-c9b0-47d2-8197-b848d03903c2,34,2024-05-05,2024-05-09,"Standard Class","10501 SENTINEL DR, Austin TX 78747",30.13481580,-97.76122556,631781489116033535,1484.38,18,483.06
85e96e3c-8a90-4b32-ac19-5625e98e857e,271,2024-08-26,2024-08-28,"Same Day","4702 COMANCHE, Leander TX 78645",30.44548318,-97.99994554,631781086194907135,1443.45,20,461.43
94c0f022-2bb2-48cc-abc1-76bc1e72d506,714,2024-06-13,2024-06-16,"Same Day","3402 RAIN FOREST DR, Austin TX 78746",30.26851287,-97.80878045,631781457641604095,98.10,2,33.44
d26ea537-fcb8-4545-9000-5bfa83425794,614,2023-11-03,2023-11-09,"Same Day","7907 VIVID SKY LN, Austin TX 78748",30.17918564,-97.78760925,631781489506995711,1018.73,14,326.12
37a69ade-387e-49cc-a2a5-f5c88d717b2d,932,2024-04-19,2024-04-20,"Second Class","11202 OAK ST, Leander TX 78645",30.49944296,-97.92320354,631781052659686399,1096.48,17,133.23
0faf76b3-7c09-487b-b3ae-e5cd8a71bb9c,428,2024-07-21,2024-07-27,"Standard Class","8202 TREEHOUSE LN, Austin TX 78749",30.20460142,-97.84474740,631781088939424255,1402.94,19,301.05
0f9b567b-b2cc-44f2-b7ea-2b984ac364cb,130,2024-03-21,2024-03-28,"Same Day","7721 ALOUETTE DR, Austin TX 78738",30.29541066,-98.02055634,631781082464458751,2023.13,17,355.40
01df9976-5ef3-43c2-87d3-d76036866e58,753,2024-02-03,2024-02-07,"Second Class","6118 1/2 MENCHACA RD, Austin TX 78745",30.21156565,-97.80323009,631781457409457663,2361.43,30,699.42
fa038c73-a395-4453-abf1-def219e45093,285,2024-02-17,2024-02-23,"Same Day","8700 OLMSTED WAY, Austin TX 78744",30.14770906,-97.71273726,631781489400409599,1759.17,22,476.97
d165f5d0-9bb0-45d5-8528-d02ac5473f6d,250,2024-06-02,2024-06-07,"Same Day","11002 STRAWBERRY ROAN DR, Austin TX 78724",30.32755127,-97.58104500,631781451598580223,91.95,7,21.26
af8927c1-d429-4159-b506-3826ec5ef922,828,2024-07-28,2024-07-30,"Second Class","9618 OLD LAMPASAS TRL, Austin TX 78750",30.42165478,-97.80709356,631781453313303039,422.05,6,86.82
fdf35863-4d9f-4201-a571-b55c49a3f70b,171,2023-11-23,2023-11-24,"Standard Class","5716 TERRAVISTA DR, Austin TX 78735",30.24732597,-97.87133077,631781088892211711,3170.51,28,833.23
fe29a4cf-6a3a-43eb-902f-1ca6e888e0b3,582,2023-12-24,2023-12-30,"Same Day","19709 PERLANGE PASS, Manor TX 78653",30.35700727,-97.51035578,631781451826680831,2366.86,13,590.29
80a0dfda-98eb-4e31-ac08-78c088e25700,135,2023-11-28,2023-12-02,"Second Class","3617 QUIETTE DR, Austin TX 78754",30.33319823,-97.65101677,631781452171238911,1550.17,17,309.41
fada7a3b-fe2f-4c2d-8617-1e9bf670837d,453,2024-04-19,2024-04-21,"Second Class","6608 CLUBWAY LN, Austin TX 78745",30.20314798,-97.79924641,631781457474405887,3630.37,36,1287.63
0164caf3-a803-4b52-8e92-b92f38c2f474,836,2024-05-16,2024-05-20,"Same Day","1215 W SLAUGHTER LN, Austin TX 78748",30.17309862,-97.81433501,631781489255156223,2945.05,21,805.80
bd5ca824-84cc-443c-ba39-3731fe15df47,967,2023-11-14,2023-11-19,"Standard Class","3409 MOUNT BARKER DR, Austin TX 78731",30.32456240,-97.77056952,631781457360106495,1783.35,14,250.54
c20fffe2-73b8-40a9-bada-f6ddc39e9f88,736,2024-04-20,2024-04-24,"Second Class","1502 W 29TH ST, Austin TX 78703",30.30067932,-97.75224325,631781456917679615,605.28,10,100.03
2c1a2761-a307-4175-8f2e-d562a1bd5499,336,2024-06-13,2024-06-16,"Second Class","1307 COMETA ST, Austin TX 78721",30.28014663,-97.68970818,631781457136081919,1823.31,44,349.40
d110e41c-22ff-4267-85b7-fe7ea559ae54,202,2024-08-27,2024-09-01,"First Class","307 WESTWOOD TER, Austin TX 78746",30.28081475,-97.80388678,631781457572964863,1498.09,8,473.13
304111aa-d825-4ee8-a763-4fe486213507,636,2024-08-16,2024-08-19,"First Class","14737 MONTORO DR, Austin TX 78728",30.44918437,-97.68939199,631781452867294207,80.86,4,13.34
b2347425-18bc-4764-8cf3-27cdbc5745f1,689,2024-02-24,2024-02-27,"Second Class","908 RUTH AVE, Austin TX 78757",30.33605245,-97.72280913,631781457270794751,2593.75,13,389.61
72e6ef79-2946-46c8-8208-ab24b8f39dab,33,2023-12-30,2024-01-01,"Same Day","13008 BRAVE TENDERFOOT TRL, Buda TX 78610",30.10447126,-97.77581107,631781489179211263,1540.89,9,298.53
61223e1c-d020-43ec-9977-fa316accaa71,940,2024-06-25,2024-06-26,"Same Day","6001 YORK BRIDGE CIR, Austin TX 78749",30.20189078,-97.87518749,631781088912923647,2066.38,23,230.07
c25ac4a0-7e2b-46a6-9fa9-ef2490349009,349,2023-12-13,2023-12-18,"First Class","3716 BROADWINGED HAWK CV, Austin TX 78738",30.32266463,-97.96128909,631781084823355903,792.39,9,259.84
968bc8d9-b662-409c-8d61-e2af03aa3410,496,2024-04-10,2024-04-11,"First Class","11512 OAK VIEW DR, Austin TX 78759",30.42345933,-97.76534877,631781452665881087,2884.32,41,861.54
2f259aba-9d2f-4e9a-914d-ba94eca1e2e2,988,2024-03-29,2024-03-31,"Standard Class","17048 ROUND MOUNTAIN RD, Leander TX 78641",30.60788134,-97.93585920,631781052256774655,1401.82,16,386.60
7b8df0f3-b653-4910-a8f0-9e23c19f9bcb,531,2024-08-08,2024-08-13,"Standard Class","3917 SIERRA DR, Austin TX 78731",30.35238792,-97.76549985,631781457285897727,770.31,7,82.56
a1a55b09-dd45-4646-93cf-db650f46b33b,336,2023-09-30,2023-10-02,"Second Class","8321 SIRINGO PASS, Austin TX 78749",30.21822381,-97.87853552,631781088848602623,642.45,12,128.98
0412311a-e172-4be3-8db8-c7835428623b,392,2023-11-13,2023-11-15,"Second Class","10004 DERRINGER TRL, Austin TX 78753",30.36705579,-97.68823301,631781453482806271,2510.29,18,538.73
a6951f86-cd73-4da0-a1b2-9b82be71f889,981,2024-06-21,2024-06-25,"Standard Class","11524 GAELIC DR, Austin TX 78754",30.35554401,-97.61962668,631781451514271743,1247.76,20,318.84
3e954e98-c9e1-4cab-83ec-e95832962be0,724,2023-12-09,2023-12-12,"First Class","8124 LADERA VERDE DR, Austin TX 78739",30.19991040,-97.91879833,631781088672004095,2159.84,18,412.89
685c219d-37de-47be-9d1d-09f046ed3abb,933,2023-09-26,2023-10-01,"Standard Class","2302 FARNSWOOD CIR, Austin TX 78704",30.25189160,-97.79008766,631781457456741375,2655.25,15,656.09
955dede8-f038-403c-a769-da3ce3fe37c4,282,2023-11-15,2023-11-19,"First Class","2624 MARIA ANNA RD, Austin TX 78703",30.30525019,-97.76922570,631781456916617727,404.27,1,162.53
76e44011-a74d-4c0e-a56e-038c2b98c240,169,2024-07-17,2024-07-24,"First Class","14901 DOBUSH DR, Del Valle TX 78617",30.12865886,-97.61440942,631781456363956223,747.03,10,193.18
647da48d-e8eb-4c26-8585-f5327d5521c7,263,2024-03-02,2024-03-05,"Second Class","14512 SHOOTER MC GAVIN DR, Manor TX 78653",30.36844265,-97.51697065,631781451820877311,2377.32,16,550.08
c52e0032-28f0-40f9-9760-809b7503bb32,517,2024-07-24,2024-07-29,"Second Class","16629 MANDA CARLSON RD, Manor TX 78653",30.40648895,-97.46172404,631781454347357695,2109.03,29,438.96
91a3e20f-5bc4-476a-a509-947436f7a66c,151,2023-11-27,2023-11-28,"Same Day","1106 GAZANIA DR, Pflugerville TX 78660",30.45656014,-97.63197789,631781455280788479,107.26,9,34.37
7fe8f424-b254-449b-9e5a-6f7930817524,623,2024-07-22,2024-07-27,"Second Class","14004 PROSPECTOR WAY, Elgin TX 78621",30.37112403,-97.40739819,631781453714710015,1138.04,13,158.48
980bdde6-abbb-473f-b8c0-4d013e39d8c9,290,2023-12-28,2024-01-04,"Standard Class","7007 WHEELER BRANCH TRL, Austin TX 78749",30.22406576,-97.85428296,631781088883188735,1039.27,12,183.47
5b5ffb29-e168-4315-8934-eb86bface974,784,2023-12-01,2023-12-07,"First Class","20033 TALON GRASP TRL, Pflugerville TX 78660",30.46662373,-97.55270895,631781455541493247,737.58,2,179.71
b304d665-c394-48ce-ba00-54eb792f4468,921,2024-03-13,2024-03-20,"Same Day","7506 ST CECELIA ST, Austin TX 78757",30.35075163,-97.73302234,631781457325269503,1215.45,13,468.26
051fccae-32cf-42c1-97de-e83049c6914f,923,2023-12-17,2023-12-24,"Second Class","8704 BLUFF RIDGE TRL, Leander TX 78645",30.49070757,-97.97390994,631781085651884543,866.60,15,156.88
db26b4cc-5025-4fb8-ba9f-9f731134c832,528,2023-10-04,2023-10-09,"Same Day","12703 POQUOSON DR, Austin TX 78727",30.42680574,-97.71521288,631781452669382143,45.51,1,5.44
263289c9-8415-413d-a9b4-043af0314eed,218,2024-08-13,2024-08-16,"First Class","4300 MC KINNEY FALLS PKWY, Austin TX 78744",30.19134662,-97.69963509,631781456522665471,2208.84,20,577.46
30a0dbe0-6fba-4fa0-b84a-4db42f294eb8,392,2023-10-18,2023-10-21,"Second Class","4917 MANCHESTER CIR, Austin TX 78745",30.20944338,-97.76857681,631781457505100799,3732.28,24,664.49
d40e9503-f5fa-46f9-8b1e-8f216e518940,487,2023-08-31,2023-09-05,"Second Class","8211 RENTON DR, Austin TX 78757",30.35993717,-97.72256545,631781457324082175,17.61,5,3.56
ac090f12-bc20-4588-abd8-c2de43e8b8f4,702,2024-07-15,2024-07-17,"Second Class","5305 KINGS HWY, Austin TX 78745",30.21569808,-97.79330168,631781457413434367,223.46,7,32.62
3127b5e1-59f5-47be-b8f0-f32adb37ebc8,729,2024-02-16,2024-02-19,"Same Day","1107 TURTLE CREEK BLVD, Austin TX 78745",30.20615139,-97.79120317,631781457512486911,3090.07,25,641.63
7478ad02-0136-4bd1-86e1-c5d6aaab4a11,323,2024-07-12,2024-07-19,"Same Day","19809 SAN CHISOLM DR, Round Rock TX 78664",30.49397697,-97.60449173,631781454810230271,3684.81,29,802.41
08cdd872-6f23-4f2e-b1cc-9f9ebacb27cd,710,2023-09-23,2023-09-26,"Standard Class","17225 CASANOVA AVE, Pflugerville TX 78660",30.42752191,-97.56367565,631781455358871039,1177.99,1,103.33
5ddc1106-ddf4-4132-9877-e622f18c28f6,589,2024-06-15,2024-06-17,"Same Day","11605 RAILTON DR, Del Valle TX 78617",30.15815353,-97.64779295,631781455881604095,3956.98,31,1048.33
dacca683-25bf-46bc-afbf-02cdda542a64,902,2024-03-01,2024-03-08,"First Class","8007 HENRY KINNEY ROW, Austin TX 78749",30.21862737,-97.87176331,631781088838190591,795.99,3,184.91
6a16961f-80c5-407b-ba25-5edb55c4ea39,838,2024-05-10,2024-05-17,"First Class","17 PALMA CIR, Austin TX 78744",30.22041898,-97.68548396,631781456007711743,2524.55,14,556.69
a42bacbb-5c1f-4906-a772-5f0a1d9b5aca,444,2024-06-03,2024-06-05,"Standard Class","20804 DELORIO ST, Manor TX 78653",30.27964220,-97.48828914,631781458079843327,2420.95,23,739.91
09875419-a9f3-40b6-9608-1d7dcb01fddc,794,2024-03-21,2024-03-25,"Standard Class","309 W MARY ST, Austin TX 78704",30.24572504,-97.75443914,631781457687243775,1489.04,23,164.84
b81d4cc6-2e1d-4b43-a3b4-1abc678c2901,15,2023-08-31,2023-09-07,"Standard Class","8604 ENDALE ARCH DR, Austin TX 78744",30.14437992,-97.70531761,631781489399145471,2328.08,27,356.76
b3db87eb-9c6b-42d8-bb80-845eeaf720b0,206,2024-04-29,2024-05-05,"Second Class","4612 BUCKS RUN, Austin TX 78744",30.17969940,-97.75409770,631781489485110271,3228.35,20,773.19
ac9bdf3d-067a-4624-9a02-6b2c4cf98338,501,2023-10-08,2023-10-11,"First Class","18413 ALLEN WELCH, Elgin TX 78621",30.37116365,-97.40627612,631781453714712063,2837.01,14,625.17
d94a2372-acbe-47d5-bfb6-41d8d442c038,823,2023-12-10,2023-12-17,"Same Day","3601 ROLLER XING, Austin TX 78728",30.46268689,-97.68255141,631781452861233151,2459.96,16,713.20
550d4d5a-1e2e-457a-aa4c-40afbfd34663,647,2023-12-13,2023-12-14,"Second Class","2018 LEAR LN, Austin TX 78745",30.19706750,-97.81138665,631781457477586431,3622.06,19,926.44
c46b5a30-2acd-452d-8bf1-29540ca66993,384,2024-06-13,2024-06-19,"Same Day","15217 UPLAND WILLOW RD, Austin TX 78724",30.26130575,-97.57315344,631781456249095167,835.72,2,77.45
d808e6e2-4bd6-4e77-867e-f74ab07f07ac,921,2024-08-21,2024-08-26,"Second Class","13721 LUBECK DR, Pflugerville TX 78660",30.41114152,-97.64351756,631781451653295103,4719.14,17,1110.43
8129dd83-0f3c-43cb-9be8-551ef4b97930,949,2023-09-25,2023-10-02,"Second Class","12003 CLAYTON CREEK AVE, Austin TX 78725",30.21673255,-97.63226995,631781456031691775,2203.81,31,471.65
45acf417-af1e-4382-a92a-d5da4e5d32c6,750,2024-02-16,2024-02-23,"Standard Class","2704 COLT CV, Leander TX 78645",30.42002922,-98.00242186,631781086261734911,783.01,9,152.84
0a6e2cfd-45b0-442b-80c8-72fe17661680,658,2024-07-27,2024-08-03,"Same Day","1305 CARDINAL HILL CIR, Austin TX 78758",30.40826783,-97.68224488,631781452913470463,516.02,11,101.61
79c263a6-354f-4c71-a644-0022fd2f7168,576,2024-08-22,2024-08-27,"First Class","13116 ZEN GARDENS WAY, Austin TX 78732",30.34385427,-97.92197412,631781084851702783,1944.95,18,542.56
fa9473f3-fb83-403a-bf7e-f65c69c4b311,982,2024-06-06,2024-06-11,"Same Day","1900 1/2 W ANDERSON LN, Austin TX 78757",30.35400386,-97.72604250,631781457321711103,1222.99,6,506.84
18f0dc8c-b7e4-4215-8d8c-869ca885159d,79,2023-11-07,2023-11-13,"First Class","8406 ROMNEY RD, Austin TX 78748",30.17875872,-97.79745801,631781489248212991,935.11,10,239.06
5f17ea71-d35f-431c-9805-bc30fcece2ae,376,2023-10-28,2023-11-03,"First Class","16504 FRAMINGHAM CIR, Pflugerville TX 78660",30.45586808,-97.64385562,631781452877817343,293.78,5,66.64
00ed29e2-8ab8-4114-9e00-b5b969f3583c,902,2023-09-07,2023-09-10,"Same Day","3437 KOTCHE ST, Pflugerville TX 78660",30.39698345,-97.61474585,631781451672668671,325.63,12,83.01
29bf402c-5638-4ba5-b4e9-0a306c95f0c2,874,2024-03-22,2024-03-28,"Second Class","3346 FAR VIEW DR, Austin TX 78730",30.35718596,-97.85504697,631781084622349311,710.65,7,104.10
d8fdc925-80e9-420f-8e17-f39524fe4c02,191,2024-08-28,2024-09-04,"Second Class","20401 CROOKED STICK DR, Pflugerville TX 78660",30.48125230,-97.57111148,631781454786415615,1888.07,13,348.66
336d2759-cdbc-40ce-b5ab-2fb18399866f,119,2024-01-24,2024-01-30,"Same Day","20016 RONAN PL, Pflugerville TX 78660",30.47131810,-97.56036698,631781454795872767,2333.86,13,492.58
82db4865-19a8-4c28-93ac-2df7747d4dd8,815,2024-06-05,2024-06-10,"Same Day","3718 HUNTERWOOD PT, Austin TX 78746",30.33802688,-97.81271536,631781456999390719,945.18,11,215.99
3dd164ab-380c-4d26-ac51-8266d6411ff7,219,2024-03-29,2024-03-30,"First Class","2005 CARRIAGE PARK LN, Austin TX 78727",30.41835022,-97.69305959,631781453430069759,1883.90,33,539.01
73c5c263-7410-4f02-a292-724754acd2cf,634,2024-08-28,2024-09-03,"First Class","4100 DEL ROBLES, Austin TX 78727",30.43300059,-97.71082142,631781452675745279,2473.33,39,507.56
acdb1c60-325e-4ccb-bcfb-3dbfe627406b,503,2024-04-19,2024-04-26,"Same Day","2700 AFTONSHIRE WAY, Austin TX 78748",30.17893015,-97.83484985,631781489269763071,511.90,10,92.20
e933e13b-2476-40d3-acfc-adedfc60b878,194,2023-10-13,2023-10-15,"First Class","4004 TRAVIS COUNTRY CIR, Austin TX 78735",30.25460823,-97.83802618,631781457608591871,1108.82,3,129.92
59cf2847-fef7-49a1-ae66-8dab05f88255,731,2023-10-02,2023-10-07,"First Class","12900 DESSAU RD, Austin TX 78754",30.39929367,-97.64415255,631781451658467327,1834.61,16,399.97
f02bbd44-5054-4510-918a-9594f7f7766d,51,2023-11-26,2023-12-02,"Second Class","2420 ELARA DR, Austin TX 78725",30.21399141,-97.63831206,631781456024441343,679.97,13,173.56
